12	www.myforecast.com		
Sun Jan 31 01:22:52 2010	 San Diego, CA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:22:53 2010	 Denver, CO	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:22:55 2010	 Memphis, TN	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:22:56 2010	 Los Angeles, CA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:22:58 2010	 El Paso, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:22:59 2010	 New York, NY	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:01 2010	 Baltimore, MD	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:03 2010	 Las Vegas, NV	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:04 2010	 Washington, DC	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:06 2010	 Austin, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:07 2010	 San Francisco, CA		
Sun Jan 31 01:23:09 2010	 Oklahoma City, OK	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:10 2010	 Nashville, TN		
Sun Jan 31 01:23:12 2010	 Fort Worth, TX		
Sun Jan 31 01:23:13 2010	 Phoenix, AZ	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:15 2010	 Portland, OR	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:17 2010	 Chicago, IL	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:18 2010	 San Antonio, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:20 2010	 Indianapolis, IN	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:21 2010	 Boston, MA		
Sun Jan 31 01:23:23 2010	 Jacksonville, FL	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:25 2010	 Columbus, OH	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:26 2010	 Dallas, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:28 2010	 Houston, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:29 2010	 Seattle, WA		
Sun Jan 31 01:23:31 2010	 Milwaukee, WI	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:33 2010	 Detroit, MI	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 01:23:34 2010	 Philadelphia, PA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:06:47 2010	 San Jose, CA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:06:49 2010	 Charlotte, NC		
Sun Jan 31 02:06:50 2010	 San Diego, CA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:06:50 2010	 Denver, CO	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:06:54 2010	 Memphis, TN	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:06:56 2010	 Los Angeles, CA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:10 2010	 El Paso, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:12 2010	 New York, NY	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:14 2010	 Baltimore, MD		
Sun Jan 31 02:07:17 2010	 Las Vegas, NV	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:19 2010	 Washington, DC		
Sun Jan 31 02:07:22 2010	 Austin, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:23 2010	 San Francisco, CA		
Sun Jan 31 02:07:24 2010	 Oklahoma City, OK	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:26 2010	 Nashville, TN	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:28 2010	 Fort Worth, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:30 2010	 Phoenix, AZ		
Sun Jan 31 02:07:31 2010	 Portland, OR		
Sun Jan 31 02:07:32 2010	 Chicago, IL	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:33 2010	 San Antonio, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:34 2010	 Indianapolis, IN	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:35 2010	 Boston, MA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:37 2010	 Jacksonville, FL	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:40 2010	 Columbus, OH	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:41 2010	 Dallas, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:43 2010	 Houston, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:45 2010	 Seattle, WA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:46 2010	 Milwaukee, WI	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:47 2010	 Detroit, MI	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:07:49 2010	 Philadelphia, PA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:13 2010	 San Jose, CA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:15 2010	 Charlotte, NC		
Sun Jan 31 02:50:18 2010	 San Diego, CA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:20 2010	 Denver, CO	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:22 2010	 Memphis, TN	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:25 2010	 Los Angeles, CA	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:27 2010	 El Paso, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:30 2010	 New York, NY	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:32 2010	 Baltimore, MD	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:33 2010	 Las Vegas, NV	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:36 2010	 Washington, DC		
Sun Jan 31 02:50:39 2010	 Austin, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:41 2010	 San Francisco, CA		
Sun Jan 31 02:50:43 2010	 Oklahoma City, OK	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:44 2010	 Nashville, TN		
Sun Jan 31 02:50:45 2010	 Fort Worth, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:47 2010	 Phoenix, AZ	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:49 2010	 Portland, OR	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:50 2010	 Chicago, IL	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:51 2010	 San Antonio, TX	Snow Pummels Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic tonight. Travel will remain hazardous overnight.Winter Storm Leaves Swath of Snow, IceSunday's Outlook:  A much quieter end to the weekend is on tap in the East, however, rain and mountain snow will invade the Northwest and northern Rockies.Ice Storms -- Nature's Middle ManWinter Storm Watch and Warning DefinedAll Stories. 	
Sun Jan 31 02:50:52 2010	 Indianapolis, IN		
